nome_empresa,website,telefone,endereco,rating,reviews,source,segmento,cidade,estado,email,v2_score,predicted_score,enrichment_status,decision_makers_apollo,apollo_emails,decision_makers,decision_makers_emails
MedClinical - Produtos Médicos e Odontológicos,,+55 16 99219-4044,"Av. do Café, 1388 - Vila Tiberio, Ribeirão Preto - SP, 14050-220, Brazil",5.0,6.0,Google Places Advanced,,,,,,,,,,,
MedCosta,http://www.medcosta.com.br/,+55 41 3095-2444,"Av. Sete de Setembro, 4476 - Batel, Curitiba - PR, 80250-085, Brazil",4.5,12.0,Google Places Advanced,,,,,,,,,,,
MedFutura Drogaria e Distribuidora de Medicamentos e Produtos de Saúde Ltda.,https://loja.medfutura.com.br/,+55 21 3311-5172,"Av. Embaixador Abelardo Bueno, 1111 - Sala 210 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040, Brazil",5.0,5.0,Google Places Advanced,,,,,,,,,,,
MedLife Distribuidora de Material Hospitalar e Medicamentos,http://www.medlifeba.com.br/,+55 71 3024-6147,"Estr. Min. Antônio Carlos Magalhães, 152 - Buraquinho, Lauro de Freitas - BA, 42700-000, Brazil",5.0,5.0,Google Places Advanced,,,,,,,,,,,
MedMedic - Produtos para a Saúde,https://loja.medmedic.com.br/,+55 61 99926-8626,"SRTVN Quadra 702 Bloco P - Edf. Brasília Rádio Center - Loja 37 Terrea - Asa Norte, Brasília - DF, 70719-900, Brazil",5.0,12.0,Google Places Advanced,,,,,,,,,,,
Medcenter Recife,https://www.instagram.com/medcenterrecife/,+55 81 3314-6468,"R. Jorn. Paulo Bitencourt, 241 - Derby, Recife - PE, 52010-260, Brazil",4.6,23.0,Google Places Advanced,,,,,,,,,,,
Medclean Hospital Products,http://www.medcleanprodutohospitalar.com.br/,+55 41 3082-5114,"Av. Mal. Floriano Peixoto, 7142 - Boqueirão, Curitiba - PR, 81670-000, Brazil",3.7,46.0,Google Places Advanced,,,,,,,,,,,
MedcomRio Produtos Hospitalares,https://medcomrio.com.br/,+55 21 96755-5295,"Av. José Wilker, 600 - loja 108 / bloco 2 - Barra Olímpica, Rio de Janeiro - RJ, 22775-024, Brazil",5.0,448.0,Google Places Advanced,,,,,,,,,,,
Medesa Hospitalar,http://medesa.com.br/,,"R. Dona Francisca, 8 - 300 Bloco N - Sala 4 - Distrito Industrial, Joinville - SC, 89219-600, Brazil",,,Google Places Advanced,,,,,,,,,,,
Medfio - Indústria e Comércio Art. Odontológicos,https://loja.medfio.com.br/,+55 41 99245-1830,"Rua Antônio Bianchetti, 500 - Iná, São José dos Pinhais - PR, 83065-370, Brazil",4.1,9.0,Google Places Advanced,,,,,,,,,,,
Medflex,https://medflex.com.br/,+55 21 3567-6726,"R. Camerino, 38 - Gamboa, Rio de Janeiro - RJ, 20080-011, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
"Medfort, Aluguel de Cama Hospitalar e Cadeira de Rodas",https://medfort.com.br/,+55 21 2430-3160,"Av. Ayrton Senna, 1850 - Loja 108 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-003, Brazil",4.8,55.0,Google Places Advanced,,,,,,,,,,,
Medi Saúde Hospitalar,http://www.medisaude.ind.br/,+55 62 3085-1899,"Av. Altino tomé, - QD 91-A LT 13/15 - Vila Brasilia, Goiânia - GO, 74905-790, Brazil",5.0,4.0,Google Places Advanced,,,,,,,,,,,
Medial Saúde Distribuidora de Produtos Médicos Hospitalar - LTDA,,+55 81 3050-1050,"R. Euríco de Souza Leão, 594 - Cordeiro, Recife - PE, 50721-100, Brazil",4.5,11.0,Google Places Advanced,,,,,,,,,,,
Medic Ortopedia,,,"R. Manuel Bezerra, 73 - Madalena, Recife - PE, 50610-250, Brazil",,,Google Places Advanced,,,,,,,,,,,
Medical,https://medical-pe.com.br/,+55 81 3216-6161,"Av. Gov. Agamenon Magalhães, 3158 - Espinheiro, Recife - PE, 52010-040, Brazil",4.1,676.0,Google Places Advanced,,,,,,,,,,,
"Medical ALD | Armazenagem, Logística e Distribuição",http://medicalald.com.br/,+55 11 98317-3703,"Av. Nossa Senhora do Ó, 865 - Limão, São Paulo - SP, 02715-000, Brazil",,,Google Places Advanced,,,,,,,,,,,
Medical Camp Equipamentos Produtos Médicos Hospitalares,https://placaderaiox.com.br/,+55 19 3253-3712,"Av. Eng. Antônio Francisco de Paula Souza, 4161 - Jardim São Vicente, Campinas - SP, 13044-502, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Medical Hosp Assessoria e Serviços,http://www.medicalhosp.com.br/,+55 31 3444-3770,"R. Macaé, 75 - Graça, Belo Horizonte - MG, 31140-060, Brazil",5.0,41.0,Google Places Advanced,,,,,,,,,,,
Medical Innovation - Venda e Manutenção em Equipamentos Médico Hospitalares,http://www.medicalinnovation.com.br/,+55 61 3393-6660,"Área de Desenvolvimento Econômico - Conjunto 21, lote 13 - Águas Claras, Brasília - DF, 71989-600, Brazil",4.9,65.0,Google Places Advanced,,,,,,,,,,,
Medical Mettler Material Medico,https://medicalmettler.orcamentoimediato.com.br/tijuca/,+55 21 99622-9733,"Rua Conde de Bonfim, 255 - Loja 130 - Tijuca, Rio de Janeiro - RJ, 20520-051, Brazil",4.7,33.0,Google Places Advanced,,,,,,,,,,,
Medical Pharma S.A. De C.V. (Laboratorios Tecnofarma),,+503 2284 9774,"Pje Las Rosas, San Salvador, El Salvador",4.0,3.0,Google Places Advanced,,,,,,,,,,,
Medical Plus Com. de Produtos Médicos e Hospitalares Ltda.,http://www.medicalplus-sc.com.br/,+55 48 3257-1455,"R. Ver. Arthur Manoel Mariano, 959 - Forquilhinhas, São José - SC, 88106-501, Brazil",5.0,4.0,Google Places Advanced,,,,,,,,,,,
Medical Support,http://www.medicalsupport.com.br/,+55 16 3630-8818,"Av. Cel. Fernando Ferreira Leite, 1520 - sala 915 - Jardim Nova Alianca, Ribeirão Preto - SP, 14026-020, Brazil",4.9,13.0,Google Places Advanced,,,,,,,,,,,
Medical-X - Simuladores Para Treinamento Médico,https://medical-x.com/,+55 47 3023-2050,"R. Noruega, 99 - Galpão F-A - Boa Vista, Joinville - SC, 89206-600, Brazil",5.0,4.0,Google Places Advanced,,,,,,,,,,,
Medicalway Equipamentos Médicos,http://www.medicalway.com.br/,+55 41 3253-0500,"Rod. BR 277, 3931 - KM 4 - Orleans, Curitiba - PR, 82305-100, Brazil",4.5,20.0,Google Places Advanced,,,,,,,,,,,
Medicam Distribuidora de Medicamentos e Nutrição,https://medicam.com.br/,+55 19 2511-1041,"R Don Francisco - R. Dom Francisco de Aquino Corrêa, 225 - Vila Nova, Campinas - SP, 13073-038, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Medicamenta Distribuidora De Medicamentos e Produtos Hospitalares,,+55 62 3923-0608,"R. Vila Sete, 240 - Vila Rezende, Goiânia - GO, 74335-210, Brazil",5.0,3.0,Google Places Advanced,,,,,,,,,,,
Medicamental Distribuidora LTDA,http://web.medicamental.com.br/,+55 16 3505-4900,"Via Anhanguera S/N KM 307 + 950 Mts GALPÃO 05 - Parque Residencial Candido Portinari, Ribeirão Preto - SP, 14093-500, Brazil",3.5,4.0,Google Places Advanced,,,,,,,,,,,
Medicamental Distributor LTDA,https://medicamental.com.br/,+55 16 3505-4900,"Shopping Iguatemi - Av. Luiz Eduardo T. Prado, 800 Vila do Golf - Torre 1 - 12º Andar - Bonfim Paulista, Ribeirão Preto - SP, 14027-250, Brazil",4.7,30.0,Google Places Advanced,,,,,,,,,,,
Medicamentum Pharmacy Boutique & Manipulations,http://www.medicamentum.com.br/,+55 47 3433-8669,"R. Mal. Deodoro, 193 - Sala 2 - Centro, Joinville - SC, 89201-203, Brazil",4.5,38.0,Google Places Advanced,,,,,,,,,,,
Medicare Distribuidora,http://www.medicaredistribuidora.com.br/,+55 21 3030-4039,"Av. Ayrton Senna, 5500 - Bl3 loja 124 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-005, Brazil",5.0,6.0,Google Places Advanced,,,,,,,,,,,
Medicasa oxigenoterapia domiciliar,,+55 41 99199-1441,"Av. Mal. Floriano Peixoto, 1574 - 3º Andar - Rebouças, Curitiba - PR, 80230-110, Brazil",4.9,69.0,Google Places Advanced,,,,,,,,,,,
Medicenter Produtos Hospitalares,http://www.medicentergo.com.br/,+55 62 3251-0088,"Av. C-233, 390 - Jardim América, Goiânia - GO, 74290-040, Brazil",,,Google Places Advanced,,,,,,,,,,,
Medicicor Comercial LTDA,http://medicicor.com.br/,+55 71 3351-2000,"Edifício Empresarial Thomé de Souza - Av. Antônio Carlos Magalhães, 3244 - Caminho das Árvores, Salvador - BA, 41800-700, Brazil",4.7,15.0,Google Places Advanced,,,,,,,,,,,
Medicinal Curitiba - Produtos Médicos e Hospitalares,http://www.medicinalcuritiba.com.br/,+55 41 3264-9767,"R. XV de Novembro, 2600 - Alto da XV, Curitiba - PR, 80045-270, Brazil",4.3,12.0,Google Places Advanced,,,,,,,,,,,
"Medicom - Farmácia de Medicamentos Especiais, Oncológicos e Genéricos",https://www.medi.com.br/,+55 51 3021-3939,"Av. da Cavalhada, 2503 - Cavalhada, Porto Alegre - RS, 91740-001, Brazil",4.9,738.0,Google Places Advanced,,,,,,,,,,,
Medicor Produtos Hospitalares,http://www.medicor-rs.com.br/,+55 51 3344-8384,"PV 20 - Av. Francisco Silveira Bitencourt, 1369 - Sarandi, Porto Alegre - RS, 91150-010, Brazil",5.0,5.0,Google Places Advanced,,,,,,,,,,,
Medimplant Comércio Importação e Exportação Ltda,http://medimplant.com.br/,+55 71 3311-9150,"Edf. Salvador Business Shopping - Torre América - Alameda Salvador, 1057 - Sala: 1701 - Caminho das Árvores, Salvador - BA, 41820-790, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Medisil Medicamentos,https://www.medisildistfarma.com/,+55 71 3413-8117,"R. da Bolívia, 223 - Granjas Rurais Pres. Vargas, Salvador - BA, 41230-195, Brazil",5.0,5.0,Google Places Advanced,,,,,,,,,,,
Medisul Equipamentos Médicos e Assistência Técnica,http://www.medisul.com.br/,+55 51 4100-0026,"R. Morretes, 235 - Santa Maria Goretti, Porto Alegre - RS, 91030-300, Brazil",4.0,8.0,Google Places Advanced,,,,,,,,,,,
Medix Brasil - Centro de Distribuição,https://www.medixbrasil.com.br/,+55 41 3411-8974,"SC-417, 10.535 - Módulo 01 a 04 - Mina Velha, Garuva - SC, 89248-000, Brazil",4.0,32.0,Google Places Advanced,,,,,,,,,,,
Medjet - Produtos para Saúde e Equipamentos Médicos,https://www.medjet.com.br/,+55 47 3804-1037,"R. Iririú, 1139 - Saguaçu, Joinville - SC, 89221-515, Brazil",4.2,35.0,Google Places Advanced,,,,,,,,,,,
Medley Farmacêutica,http://www.medley.com.br/,+55 800 729 8000,"R. Macedo Costa, 55 - Jardim Santa Genebra, Campinas - SP, 13080-180, Brazil",4.6,43.0,Google Places Advanced,,,,,,,,,,,
Medley S/A Indústria Farmacêutica,,+55 11 3361-2056,"Av. das Nações Unidas, 14401 - Vila Gertrudes, São Paulo - SP, 04794-000, Brazil",5.0,6.0,Google Places Advanced,,,,,,,,,,,
Medlinn Saúde,https://medlinnsaude.com.br/,+55 62 99246-7092,"Av. L, 231 - Qd. 2A, Lt.13 - St. Aeroporto, Goiânia - GO, 74075-030, Brazil",4.3,39.0,Google Places Advanced,,,,,,,,,,,
Medlinn Saúde - Setor Bueno,http://www.medlinnsaude.com.br/,+55 62 3597-6390,"Av. T-7, 815 - St. Bueno, Goiânia - GO, 74210-265, Brazil",5.0,2.0,Google Places Advanced,,,,,,,,,,,
"Medlocal locação, venda e reparo de material hospitalar",,+55 81 98821-9568,"R. Dep. Mario Monteiro, 111 - Casa Amarela, Recife - PE, 52051-320, Brazil",4.9,19.0,Google Places Advanced,,,,,,,,,,,
Medlog Distribuidora de Medicamentos,,,"Lote 02 - Scia Q 8 Conjunto 10 - Cidade do Automóvel, Brasília - DF, 71250-720, Brazil",,,Google Places Advanced,,,,,,,,,,,
Medlyght Locação de Equipamentos Hospitalares,http://www.medlyghtlocacao.com.br/,+55 81 99223-6864,"R. José de Alencar, 700 - Boa Vista, Recife - PE, 50070-030, Brazil",4.3,34.0,Google Places Advanced,,,,,,,,,,,
Medpej Equipamentos Médicos,https://www.lojamedpej.com.br/,+55 16 3238-0300,"R. Campinas, 2248 - Vila Elisa, Ribeirão Preto - SP, 14075-070, Brazil",4.8,101.0,Google Places Advanced,,,,,,,,,,,
Medprox Distribuidora,https://www.medprox.com.br/,+55 51 3024-4144,"Av. Amynthas Jacques de Moraes, 63 - Humaitá, Porto Alegre - RS, 90245-050, Brazil",5.0,9.0,Google Places Advanced,,,,,,,,,,,
Medserv Suprimentos Médico Hospitalares,http://www.medserv-sp.com.br/,+55 11 4352-3522,"R. Miosótis, 341 - Cidade Miramar, São Bernardo do Campo - SP, 09811-100, Brazil",5.0,27.0,Google Places Advanced,,,,,,,,,,,
MedtradeSul Material médico hospitalar,http://www.medtradesul.com.br/,+55 51 98247-8805,"R. Dona Alzira, 31 - Sarandi, Porto Alegre - RS, 91110-010, Brazil",5.0,11.0,Google Places Advanced,,,,,,,,,,,
Medvie Implantes Ortopédicos,https://www.medvie.com.br/,+55 11 94247-2843,"Rua Niterói, 362 Conjunto: 16 - Centro, São Caetano do Sul - SP, 09510-200, Brazil",5.0,2.0,Google Places Advanced,,,,,,,,,,,
Medworld – Móveis Hospitalares,http://www.medworld.com.br/,+55 41 3551-8677,"R. Uganda, 256 - Pineville, Pinhais - PR, 83320-120, Brazil",4.3,16.0,Google Places Advanced,,,,,,,,,,,
Meets Tecnologia | Recife PE,http://www.meets.com.br/,+55 81 99297-1917,"Cais do Apolo, 222 - Recife, PE, 50030-230, Brazil",5.0,41.0,Google Places Advanced,,,,,,,,,,,
Menthor Implantes Para Medicina,http://www.menthor.med.br/,+55 41 3027-6134,"R. João Itiberê, 120 - Jardim das Américas, Curitiba - PR, 81530-200, Brazil",,,Google Places Advanced,,,,,,,,,,,
Mercado Odontológico,http://mercadoodontologico.com.br/,+55 49 3319-4300,"R. Anita Garibaldi, 79 - Anita Garibaldi, Florianópolis - SC, 88010-500, Brazil",,,Google Places Advanced,,,,,,,,,,,
Mercadomed,https://www.mercadomed.com.br/,+55 11 2609-7848,"Rua Dona Veridiana, 111 - Vila Buarque, São Paulo - SP, 01238-010, Brazil",4.1,54.0,Google Places Advanced,,,,,,,,,,,
Merck,http://www.merck.com.br/,+55 21 2444-2000,"Estr. dos Bandeirantes, 1099 - Taquara, Rio de Janeiro - RJ, 22770, Brazil",4.2,327.0,Google Places Advanced,,,,,,,,,,,
Merco Medicamentos Especiais,https://www.farmaciasnissei.com.br/?utm_source=google&utm_medium=gmb-perfil&utm_campaign=locasty_,+55 41 3139-3890,"R. Benjamin Lins, 555 - Batel, Curitiba - PR, 80420-100, Brazil",3.0,2.0,Google Places Advanced,,,,,,,,,,,
Merit Medical,,+55 47 3467-9065,"R. Dona Francisca, 8300 - Zona Industrial Norte, Joinville - SC, 89219-600, Brazil",5.0,13.0,Google Places Advanced,,,,,,,,,,,
MetData,https://www.metdata.com.br/,+55 11 2894-1104,"R. Pereira Estéfano, 114 - cj 106 - Vila da Saúde, São Paulo - SP, 04144-070, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Metahospitalar,https://www.metahospitalar.com.br/,+55 62 3282-9920,"Pq. Ind. Vice-Presidente José de Alencar - Av. Elmar Arantes Cabral, Qd.07 | Lts. 34/36 - Aparecida de Goiânia, GO, 74993-535, Brazil",4.3,33.0,Google Places Advanced,,,,,,,,,,,
Metal Free Prótese Odontológica Digital,http://www.metalfree.com.br/,+55 11 97555-0639,"Rua Roma, 620 - Lapa, São Paulo - SP, 05050-090, Brazil",5.0,13.0,Google Places Advanced,,,,,,,,,,,
MetalClin Hospitalar,https://www.metalclin.com.br/,+55 47 3327-6046,"R. 1ᵒ de Janeiro, 170 - Itoupava Norte, Blumenau - SC, 89053-580, Brazil",4.9,241.0,Google Places Advanced,,,,,,,,,,,
Metalic Medical Hospital Products,http://www.metalicmedical.com.br/,+55 41 3033-2016,"R. Nova Esperança, 962 - Emiliano Perneta, Pinhais - PR, 83324-400, Brazil",4.8,32.0,Google Places Advanced,,,,,,,,,,,
Methabio Farmacêutica do Brasil Ltda,http://methabio.com.br/,+55 61 3052-2525,"Sia trecho 3 lote 820 - Guará, Brasília - DF, 71200-032, Brazil",4.5,2.0,Google Places Advanced,,,,,,,,,,,
Microbiológica Química e Farmacêutica Ltda,,+55 21 2445-2288,"Est. Arroio Pavuna, 600 - Anil, Rio de Janeiro - RJ, 22775-015, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Microdent,http://microdent.ind.br/contato,+55 16 3625-5595,"Rua Paulo de Frontim, 275 - Vila Virginia, Ribeirão Preto - SP, 14030-430, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Micromedical Implantes do Brasil Ltda,http://www.micromedical.com.br/,+55 11 3297-0352,"R. Sílvia, 110 - Bela Vista, São Paulo - SP, 01331-010, Brazil",,,Google Places Advanced,,,,,,,,,,,
Micromedical Material Médico Hospitalar,https://micromedicalsaude.com.br/,+55 61 3327-0700,"SCLRN 703 - BL A loja 63 - Asa Norte, Brasília - DF, 70730-511, Brazil",4.1,29.0,Google Places Advanced,,,,,,,,,,,
Microplant Sistemas de Próteses,http://www.microplant.com.br/,+55 11 2990-5533,"Avenida Coronel Sezefredo Fagundes, 452 (Fábrica Rua Carlos Gomes, 31 (Administrativo - Av. Cel. Sezefredo Fagundes, 452 - Tucuruvi, São Paulo - SP, 02306-001, Brazil",4.2,34.0,Google Places Advanced,,,,,,,,,,,
Migliore Odontologia,http://www.miglioreodontologia.com.br/,+55 51 99955-7005,"R. 24 de Outubro, 507/301 - Moinhos de Vento, Porto Alegre - RS, 90510-002, Brazil",5.0,90.0,Google Places Advanced,,,,,,,,,,,
Minancora & Cia. Ltda.,http://www.minancora.com.br/,+55 47 3461-6400,"R. Dona Francisca, 14795 - Pirabeiraba, Joinville - SC, 89239-400, Brazil",4.2,19.0,Google Places Advanced,,,,,,,,,,,
Minas Cirúrgica,,+55 31 3264-9296,"Av. do Contorno, 4023 - 901 - São Lucas, Belo Horizonte - MG, 30240-270, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Minas Industria de Moveis Hospitalar Eireli,,+55 31 3168-5110,"Rua Maria Claudina Rocha Silva - Areias, Ribeirão das Neves - MG, 33920-005, Brazil",4.8,19.0,Google Places Advanced,,,,,,,,,,,
Minas Med Indústria e Comércio de Fixadores e Implantes LTDA.,http://www.minasmed.com.br/empresa.php,+55 19 3225-9320,"R. Pacaembu, 669 - Jardim Itatinga, Campinas - SP, 13052-440, Brazil",5.0,3.0,Google Places Advanced,,,,,,,,,,,
Minas Ortopédica - Órteses e Próteses,https://minasortopedica.com.br/,+55 31 3296-5045,"R. Araguari, 708 - Loja B - Barro Preto, Belo Horizonte - MG, 30190-110, Brazil",4.8,33.0,Google Places Advanced,,,,,,,,,,,
MixMed Distribuidora,https://www.mixmedsc.com.br/,+55 48 99126-2523,"R. Aníbal Estevan, 33 - Lote Seis, Criciúma - SC, 88810-154, Brazil",5.0,10.0,Google Places Advanced,,,,,,,,,,,
Mobiloc,https://aluguelmobiloc.com.br/,+55 21 2148-1858,"R. Ipadu, 779 - Taquara, Rio de Janeiro - RJ, 22713-460, Brazil",5.0,2520.0,Google Places Advanced,,,,,,,,,,,
Mobraz Saúde e Bem Estar,https://www.mobraz.com.br/,+55 41 3023-4365,"R. Sainť Hilaire, 230 - Água Verde, Curitiba - PR, 80240-140, Brazil",4.3,84.0,Google Places Advanced,,,,,,,,,,,
Moby Work indústria e comércio de móveis,http://mobywork.com.br/,,"Rua Engenheiro Sady Souza, 550 - Cidade Industrial de Curitiba, Curitiba - PR, 81290-020, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Modelar Loja Hospitalar,https://www.mundomodelar.com.br/,+55 48 3879-9770,"R. Menino Deus, 87 - Centro, Florianópolis - SC, 88020-210, Brazil",4.5,34.0,Google Places Advanced,,,,,,,,,,,
Moinhos de Vento Hospital,http://www.hospitalmoinhos.org.br/,+55 51 3314-3434,"R. Ramiro Barcelos, 910 - Moinhos de Vento, Porto Alegre - RS, 90560-032, Brazil",3.6,1779.0,Google Places Advanced,,,,,,,,,,,
Montreal Informática Rio de Janeiro,https://www.montreal.com.br/,+55 21 2291-6116,"Av. Barão de Tefé, 7 - 4º e 5º andar - Saúde, Rio de Janeiro - RJ, 20220-460, Brazil",4.5,43.0,Google Places Advanced,,,,,,,,,,,
Moptec - Assistência Técnica e Topa Tudo do Protético,http://moptec.com.br/,+55 31 3565-8001,"R. Araguari, 359 - sala 150 4 andar - Barro Preto, Belo Horizonte - MG, 30190-110, Brazil",5.0,39.0,Google Places Advanced,,,,,,,,,,,
Muleta Express,https://www.muletaexpress.com.br/,+55 71 3345-7373,"Av. Amaralina, 38 - Amaralina, Salvador - BA, 41900-020, Brazil",4.0,23.0,Google Places Advanced,,,,,,,,,,,
Mundo Digital Tech - Soluções Digitais para Clínicas no DF e GO,https://mundodigitalcd.com.br/,+55 61 3244-8674,"SCS QUADRA 01 1104 - Edifício Denasa BLOCO K, SALA 1103 E - Asa Sul, Brasília - DF, 70398-900, Brazil",4.4,9.0,Google Places Advanced,,,,,,,,,,,
Mundo Plaza Empresarial,http://www.condominiomundoplaza.com.br/,+55 71 3500-2555,"Av. Tancredo Neves, 620 - Caminho das Árvores, Salvador - BA, 41820-020, Brazil",4.6,3177.0,Google Places Advanced,,,,,,,,,,,
Mundo Sênior Distribuidora,http://msenior.com.br/,+55 11 3661-2220,"R. Andaraí, 912 - Vila Maria, São Paulo - SP, 02117-001, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Mundo da Reabilitação | Produtos Hospitalares | Ortopédicos e Cadeiras de Rodas | Camas Hospitalares | Goiânia,https://www.ortopediabrasil.com.br/,+55 62 3212-2002,"Av. T-7, 62 - Qd R-30 Lt.02 - St. Oeste, Goiânia - GO, 74140-110, Brazil",4.7,52.0,Google Places Advanced,,,,,,,,,,,
Muzymed - Instrumental Cirúrgico,https://www.muzymed.com.br/,+55 51 3031-5007,"R. Itabaiana, 53 - Mathias Velho, Canoas - RS, 92340-070, Brazil",4.6,63.0,Google Places Advanced,,,,,,,,,,,
Mvm Móveis Hospitalares,http://www.mvm.ind.br/,+55 31 3333-0015,"R. Rubi, 126 - São Joaquim, Contagem - MG, 32113-270, Brazil",4.9,43.0,Google Places Advanced,,,,,,,,,,,
Mydas Tecnologia Ltda,http://www.mydastech.com.br/,+55 41 3077-1028,"Av. Visc. de Guarapuava, 45 - Alto da XV, Curitiba - PR, 80045-345, Brazil",5.0,9.0,Google Places Advanced,,,,,,,,,,,
MÉDICI CENTER PRODUTOS HOSPITALARES LTDA,http://www.instagram.com/medicicenter,+55 71 3510-1572,"R. da Mouraria, 48 - Nazaré, Salvador - BA, 40040-090, Brazil",5.0,158.0,Google Places Advanced,,,,,,,,,,,
Máxima Hospitalar,http://maximaes.com.br/,+55 27 99878-1101,"R. Cláudio Coutinho, 57 - 2 andar - Jardim Limoeiro, Serra - ES, 29164-074, Brazil",4.9,37.0,Google Places Advanced,,,,,,,,,,,
Médica Comércio de Produtos Hospitalares Ltda,http://www.medica-brasil.com/,+55 51 3013-1747,"R. Paraná, 91 - Anita Garibaldi, Joinville - SC, 89202-160, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Médica Distribuidora,,+55 16 3941-4565,"R. Prudente de Morais, 1140 - Centro, Ribeirão Preto - SP, 14015-100, Brazil",,,Google Places Advanced,,,,,,,,,,,
Móveis Andrade,http://andradehospitalar.com.br/,+55 62 3588-2646,"Av. União, Quadra 110 - Lote 01,02,03,04 - St. Garavelo, Aparecida de Goiânia - GO, 74930-600, Brazil",5.0,6.0,Google Places Advanced,,,,,,,,,,,
NBI - Implantes Dentários,,+55 71 3270-7500,"Rua Almeida Garret, 69 - Pituba, Salvador - BA, 41815-320, Brazil",4.4,52.0,Google Places Advanced,,,,,,,,,,,
NEOBA Núcleo de Ensino Odontológico da Bahia,,+55 71 3358-3338,"Edf. Advanced Trade - R. Frederico Simões, 98 - 1609 - Caminho das Árvores, Salvador - BA, 41820-774, Brazil",4.5,103.0,Google Places Advanced,,,,,,,,,,,
NEODENT HUB,https://shop.straumann.com/neodent/br/pt_br,+55 11 3728-2700,"Rua Cayowaá, 682 - Perdizes, São Paulo - SP, 05018-000, Brazil",2.7,7.0,Google Places Advanced,,,,,,,,,,,
NEOPE - CORE SPECIALIZED IN PERNAMBUCO DENTISTRY,https://clinicaneope.com.br/,+55 81 3302-6390,"Empresarial Graham Bell - Av. Frei Matias Teves, 285 - Sala 911 - Ilha do Leite, Recife - PE, 50070-450, Brazil",4.9,1503.0,Google Places Advanced,,,,,,,,,,,
