Nome Empresa,Website,Address,Rating,Reviews,Phone,Types,Summary,Source,Search_Query,City_Scope,Keyword_Scope
Dental Dental Master,https://www.odontomaster.com.br/,"Alameda das Cajazeiras, 430 - Caminho das Árvores, Salvador - BA, 41820-470, Brazil",4.2,32.0,+55 71 98867-0812,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Tecno Shopping Dental / Dental express,,"R. Adelaíde Fernandes da Costa, 168 - Costa Azul, Salvador - BA, 41760-040, Brazil",4.2,53.0,+55 71 3341-3096,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Dental Nordeste,http://www.dentalmac.com.br/,"Av. Antônio Carlos Magalhães, 34 - Pituba, Salvador - BA, 41800-700, Brazil",5.0,4.0,+55 71 3359-9096,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Odontobiotech,,"Centro Empresarial Aurélio Leiro - Av. Antônio Carlos Magalhães, 3259 - salas 101 e 102 - Parque Bela Vista, Salvador - BA, 40280-901, Brazil",,,+55 71 3276-4159,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Dental Rubi Com de Prod Odontológicos,,"Av. Antônio Carlos Magalhães, 377 - Itaigara, Salvador - BA, 41825-000, Brazil",3.0,2.0,+55 71 3354-1590,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Dental Sales,,"Ed Fundação Politécnica - Av. Sete de Setembro, n 400 - Loja 112 - Centro, Salvador - BA, 40060-001, Brazil",5.0,2.0,+55 71 99731-4724,"wholesaler, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Dabi Atlante - Filial Salvador,http://www.dabiatlante.com.br/,"R. Dr. José Peroba, 244 - STIEP, Salvador - BA, 41770-235, Brazil",4.0,2.0,+55 71 3011-8682,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
SAÚDE BUCAL Loja,,"Av. Antônio Carlos Magalhães, 585 - Itaigara, Salvador - BA, 41825-000, Brazil",5.0,10.0,+55 71 98349-4839,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Ettinger Equipamentos Médicos,,"Rua São Luiz, 5 - Barra, Salvador - BA, 40140-340, Brazil",3.0,2.0,+55 71 3235-3232,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Dental Expresso,,"R. Nova de São Bento, 33 - Nazaré, Salvador - BA, 40040-010, Brazil",5.0,1.0,+55 71 98704-9414,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
NORTE SUL BRAZIL,,"Ed. Bahia Center - Av. Antônio Carlos Magalhães, 2671 - 302 - Brotas, Salvador - BA, 40280-900, Brazil",5.0,1.0,+55 71 3013-1316,"corporate_office, point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
MEDCARE EQUIPAMENTOS PARA BIOMEDICINA LTDA EPP,,"RUA EDUARDO JOSE DOS SANTOS -room1001/1002 - 1003 - 147 - Rio Vermelho, Salvador - BA, 41940-455, Brazil",,,,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
MZ Equipamentos,http://www.mzequipamentos.com.br/,"R. Djalma Dutra, 572 - Nazaré, Salvador - BA, 40255-000, Brazil",4.3,177.0,+55 71 3266-4444,"sporting_goods_store, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
CD manutenção de equipamentos,https://instagram.com/cd.manutencao?igshid=MzRlODBiNWFlZA==,"Av. Dorival Caymmi, 15.549 - QUADRA D LOTE 02- SALA 06 - Itapuã, Salvador - BA, 41635-150, Brazil",5.0,1.0,+55 71 98639-4093,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Dental Villas,https://www.instagram.com/dental_villas/,"Villas Trade Center - Av. Luiz Tarquínio Pontes, 2580 - Buraquinho, Lauro de Freitas - BA, 42700-000, Brazil",4.0,8.0,+55 71 3082-3311,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Medimplant Comércio Importação e Exportação Ltda,http://medimplant.com.br/,"Edf. Salvador Business Shopping - Torre América - Alameda Salvador, 1057 - Sala: 1701 - Caminho das Árvores, Salvador - BA, 41820-790, Brazil",5.0,1.0,+55 71 3311-9150,"point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Salvador, BA","Salvador, BA",Fabricante de Produtos Odontológicos
Implante Master Alfredo Nelli - implante dentário-Dentista em Salvador,https://implantemaster.com.br/?utm_source=gmeunegocio&utm_campaign=gmn,"R. Altino Serbeto de Barros, 241 - Salas 1303/1304 - Pituba, Salvador - BA, 41830-492, Brazil",4.9,254.0,+55 71 3354-4555,"dental_clinic, dentist, doctor, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Instituto Bioimplante,https://lp.institutobioimplante.com.br/,"Complexo Odonto Médico Itaigara, Edf. Pierre Fauchard - Av. Antônio Carlos Magalhães, 585 - Itagaira, Salvador - BA, 41825-000, Brazil",4.9,28.0,+55 71 3353-0575,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
NBI - Implantes Dentários,,"Rua Almeida Garret, 69 - Pituba, Salvador - BA, 41815-320, Brazil",4.4,52.0,+55 71 3270-7500,"dentist, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Implant' Art Salvador,,"Av. Dorival Caymmi, 14.193 - Sala 111 - Itapuã, Salvador - BA, 41635-150, Brazil",4.8,20.0,+55 71 99314-0484,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Proimplante,http://proimplante.com.br/,"Av. Antônio Carlos Magalhães, 585 - 1º andar Salas 101/102/103/104 - Itaigara, Salvador - BA, 41825-000, Brazil",5.0,19.0,+55 71 98791-0033,"dental_clinic, dentist, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Implante Dentário em Salvador,https://implantedentarioemsalvador.com.br/,"Edifício Fernandez Plaza - Av. Antônio Carlos Magalhães, 2487 - Salas 2411, 2412, 2413 - Parque Bela Vista, Salvador - BA, 40280-000, Brazil",,,+55 71 99319-4686,"dentist, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
IMPLANTES MEDICOS BAHIA,http://implantesmedicosbahia.com.br/,"Ed. Garibalde Memorial - R. Agnelo Brito, 90 - 3º andar, sala 302 - Federação, Salvador - BA, 40210-245, Brazil",5.0,1.0,+55 71 3334-2855,"store, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Oral Sin Implantes Salvador,https://oralsinsalvadorondina.com.br/,"Av. Milton Santos, 190 - Ondina, Salvador - BA, 40170-110, Brazil",4.9,28.0,+55 71 99183-1560,"doctor, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
NEOBA Núcleo de Ensino Odontológico da Bahia,,"Edf. Advanced Trade - R. Frederico Simões, 98 - 1609 - Caminho das Árvores, Salvador - BA, 41820-774, Brazil",4.5,103.0,+55 71 3358-3338,"dentist, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
CLINICA IMPLANTE MASTER,https://implantemaster.com.br/,"R. Ismar Araújo, 05 - Pau da Lima, Salvador - BA, 41235-010, Brazil",5.0,2.0,+55 71 98735-5383,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
IBID Instituto Bahiano de Implantes,http://www.ibidodontologia.com/,"Avenida Luís Viana, 13223 Hangar Business, Torre 05 sala 405/406 - São Cristóvão, Salvador - BA, 41500-300, Brazil",5.0,5.0,+55 71 99906-4742,"dentist, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Climil Odontologia Moderna,https://climilodontologiamoderna.com.br/,"Av. Antônio Carlos Magalhães, 1034 - Sala 429 - Ala C - 4° andar - Itaigara, Salvador - BA, 41825-906, Brazil",4.9,472.0,+55 71 98851-4387,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Behrens Oral Clinic,,"AV. LUIS VIANA 13.223 HANGAR BUSINESS PARK TORRE 5 SALA 809 - São Cristóvão, Salvador - BA, 41500-300, Brazil",5.0,149.0,+55 71 99736-9465,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Orthos clinic - Salvador Trade Center,https://wa.me/5571996057820?text=Ol%C3%A1%2C%20vim%20do%20perfil%20do%20Google%20e%20gostaria%20de%20agendar%20uma%20consulta%20de%20avalia%C3%A7%C3%A3o.,"Av. Tancredo Neves, 1632 - Caminho das Árvores, Salvador - BA, 41820-020, Brazil",4.4,113.0,+55 71 99605-7820,"dental_clinic, dentist, doctor, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Dentista Baiano - Especialista em Implantes Dentários em Salvador,,"Av. Vasco da Gama, 2335 - Sala 05 e 06 - Shopping Vasco da Gama, Salvador - BA, 40290-350, Brazil",5.0,228.0,+55 71 98450-3131,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Dra. Daniela Barbosa | Implantes Dentários | Salvador | Clinica Odontológica,https://www.dradanielabarbosa.com/implantes,"Av. Antônio Carlos Magalhães, 2487 - Parque Bela Vista, Salvador - BA, 40280-000, Brazil",5.0,15.0,+55 71 99175-8616,"dentist, dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
MOPE - URGÊNCIA ODONTOLÓGICA EM SALVADOR,http://clinicamope.com/,"Wall Street, Torre West - Av. Luís Viana Filho, 6462 - Sala 0228 - Paralela, Salvador - BA, 41730-101, Brazil",4.8,52.0,+55 71 98182-3931,"dental_clinic, dentist, doctor, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Salvador, BA","Salvador, BA",Fabricante de Implantes Dentários
Ortesis y Prótesis de El Salvador,,"21 Avenida Norte, San Salvador CP 1101, El Salvador",4.3,12.0,+503 2225 1114,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Salvador, BA","Salvador, BA",Fabricante de Implantes Ortopédicos
"Laboratório Prótese Dentária:Roaches ,Prótese flexível PROTÉTICO",,"em frente ao mercado , do lado do depósito - R. Álvaro Baqueiro, 4 - 1° andar - Itapuã, Salvador - BA, 41630-090, Brazil",5.0,11.0,+55 71 99215-6387,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Salvador, BA","Salvador, BA",Fabricante de Próteses
Alcab Comércio e Serviços Médico-Hospitalares,http://www.alcab.com.br/,"Ladeira do Pepino, 14 - Boa Vista de Brotas, Salvador - BA, 40240-306, Brazil",4.6,52.0,+55 71 3383-1040,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Salvador, BA","Salvador, BA",Fabricante de Móveis Hospitalares
ALUMATH,https://www.instagram.com/alumath.aluguel,"Av. Vasco da Gama, 108 - Engenho Velho da Federação, Salvador - BA, 40220-520, Brazil",5.0,7.0,+55 71 99951-4256,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Salvador, BA","Salvador, BA",Fabricante de Móveis Hospitalares
"Allmed Material Hospitalar I Venda e Locação de Cama Hospitalar, Cadeiras de Rodas e Higiênica, Andadores e Muletas",https://www.lojalocal.com/28199774000102,"R. Frederico Lisboa, 12A - Roma, Salvador - BA, 40444-070, Brazil",4.4,7.0,+55 71 3312-1810,"store, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Salvador, BA","Salvador, BA",Fabricante de Móveis Hospitalares
Locmed Hospitalar - Filial Salvador,https://www.locmed.com.br/,"Av. Tancredo Neves, 1222 - Sala 801 e 802 Ed - Caminho das Árvores, Salvador - BA, 41820-770, Brazil",4.2,5.0,+55 800 941 1675,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Salvador, BA","Salvador, BA",Fabricante de Móveis Hospitalares
EKIPAMÓVEIS,http://ekipaloc.com.br/,"Av. Vale dos Barris, 04 - Barris, Salvador - BA, 40070-055, Brazil",5.0,5.0,+55 71 3042-1398,"corporate_office, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Salvador, BA","Salvador, BA",Fabricante de Móveis Hospitalares
JE Hospitalar,http://www.jehospitalar.com.br/,"Av. Milton Santos, 1168 - Ondina, Salvador - BA, 40170-110, Brazil",5.0,2.0,+55 71 3017-8300,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Salvador, BA","Salvador, BA",Fabricante de Móveis Hospitalares
SOS Comércio de Materiais Hospitalares - Unidade Barra,http://www.sosmateriaishospitalares.com.br/,"FAROL BARRA FLAT - Av. Almirante Marques de Leão, 409 - LOJA 6 - Barra, Salvador - BA, 40140-230, Brazil",4.0,8.0,+55 71 3261-7872,"store, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Salvador, BA","Salvador, BA",Fabricante de Móveis Hospitalares
Muleta Express,https://www.muletaexpress.com.br/,"Av. Amaralina, 38 - Amaralina, Salvador - BA, 41900-020, Brazil",4.0,23.0,+55 71 3345-7373,"store, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Salvador, BA","Salvador, BA",Fabricante de Móveis Hospitalares
Bahiafarma,http://www.bahiafarma.ba.gov.br/,"2º Acesso BR-324 - Vila CIA Sul, 1 241, Simões Filho - BA, 43721-765, Brazil",4.1,30.0,+55 71 3594-1550,"wholesaler, health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Salvador, BA","Salvador, BA",Indústria Farmacêutica
Riobahiafarma,http://riobahiafarma.com.br/contact.php,"Rua do Luxemburgo 144 - Galpão 01 - Granjas Rurais Presidente Vargas - Pirajá, Salvador - BA, 41230-130, Brazil",5.0,4.0,+55 71 3015-9887,"wholesaler, health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Salvador, BA","Salvador, BA",Indústria Farmacêutica
Drogas Fast Medicamentos Especiais | Salvador,http://www.drogasfast.com.br/,"R. dos Maçons, 121 - sala 202 - Pituba, Salvador - BA, 41810-205, Brazil",4.9,85.0,+55 71 3023-2593,"health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Salvador, BA","Salvador, BA",Indústria Farmacêutica
Pharmacia Bioethica,http://www.bioethica.com.br/,"Empresarial Torre do Parque Lj. 07 - via whatsapp - Av. Antônio Carlos Magalhães, 771 - 71 - 987456643 - Itaigara, Salvador - BA, 41825-000, Brazil",4.5,15.0,+55 71 3453-8300,"health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Salvador, BA","Salvador, BA",Indústria Farmacêutica
Medisil Medicamentos,https://www.medisildistfarma.com/,"R. da Bolívia, 223 - Granjas Rurais Pres. Vargas, Salvador - BA, 41230-195, Brazil",5.0,5.0,+55 71 3413-8117,"wholesaler, health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Salvador, BA","Salvador, BA",Indústria Farmacêutica
