Company,Website,Lead_Score,Email,Decision_Maker,Employees,Years_Active,City,State,FDA_Certified,CE_Certified,Products,LinkedIn_Company,Perplexity_Segment,Perplexity_City,Perplexity_State,Perplexity_Decision_Makers,Perplexity_Notes,Status,Nome Empresa,Address,Phone,Source,Predicted_Score,V2_Score,Renner_Score,Enrichment_Status,Scraped_Emails,Decision_Makers_Deep,LinkedIn_Person,Confidence_Score
Visuri Equipamentos Médicos,http://www.visuri.com.br/,4.0,atendimento@visuri.com.br,Carlos Eduardo Visuri - CEO,0,0,"Belo Horizonte, MG",MG,False,False,,https://www.linkedin.com/company/visuri-equipamentos-medicos/,,,,,,New Lead,Visuri Equipamentos Médicos,"R. Marília de Dirceu, 199 - Lourdes, Belo Horizonte - MG, 30170-090, Brazil",55 31 3498-3114,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@visuri.com.br,,,70
A Mediccare Aluguel e Venda de Equipamentos Médicos,http://www.mediccare.com.br/,4.0,contato@mediccare.com.br,Robson Alexandre Pereira - Diretor,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,A Mediccare Aluguel e Venda de Equipamentos Médicos,"Av. Pasteur, 94 A - Santa Efigênia, Belo Horizonte - MG, 30150-290, Brazil",55 31 3267-3080,Google Places Advanced,1.0,1.0,0.0,Pending,contato@mediccare.com.br,,,70
Medical Hosp Assessoria e Serviços,http://www.medicalhosp.com.br/,4.0,vendas@medicalhosp.com.br,Jose Hilton da Silva - Owner / Director,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Medical Hosp Assessoria e Serviços,"R. Macaé, 75 - Graça, Belo Horizonte - MG, 31140-060, Brazil",55 31 3444-3770,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@medicalhosp.com.br,,,70
Cirúrgica Santa Fé,http://www.cirurgicasantafe.com.br/,4.0,risestudio.projects@gmail.com,Gustavo Alberto Becalli Martinez - Sócio-Administrador,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Cirúrgica Santa Fé,"Av. Bernardo Monteiro, 776 - Santa Efigênia, Belo Horizonte - MG, 30150-283, Brazil",55 31 3234-2290,Google Places Advanced,1.0,1.0,0.0,Pending,risestudio.projects@gmail.com,,,70
Árvore,http://www.arvore.com.br/,6.0,sac@www.arvore.com.br,Santa Maria Minas (Diretor),0,0,"Rio de Janeiro, RJ",RJ,False,False,,,,,,,,New Lead,Árvore,"R. Aníbal Falcão, 3 - Saúde, Rio de Janeiro - RJ, 20081-262, Brazil",,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Santa Maria Minas"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Escola Concept"", ""title"": ""Diretora"", ""confidence"": ""high""}]",,80
Austral Tecnologia,http://australtecnologia.com.br/,4.0,atendimento@australtecnologia.com.br,Carlos Frederico Ferreira - CEO; Bruno Freire - CEO,0,0,"Rio de Janeiro, RJ",RJ,False,False,,https://www.linkedin.com/company/austral-seguradora,,,,,,New Lead,Austral Tecnologia,"Av. Venezuela, 27 - Saúde, Rio de Janeiro - RJ, 20081-311, Brazil",55 21 2263-0889,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@australtecnologia.com.br,,,70
MXM Sistemas Brasil,https://www.mxm.com.br/,8.0,contact@www.mxm.com.br,"Diretor Latam (Diretor), Diretor Regional (Diretor)",0,0,"Rio de Janeiro, RJ",RJ,False,False,,,,,,,,New Lead,MXM Sistemas Brasil,"Av. Rio Branco, 131 - 16º andar - Centro, Rio de Janeiro - RJ, 20040-006, Brazil",55 21 3233-2300,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@www.mxm.com.br,"[{""name"": ""Head Partner"", ""title"": ""Partner"", ""confidence"": ""high""}, {""name"": ""Diretor do Sistema Integrado"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretor Regional"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretor Latam"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
ProntLife,http://www.prontlife.com.br/,4.0,contato@prontlife.com.br,Sérgio Rodrigues - Co-Founder,0,0,"Rio de Janeiro, RJ",RJ,False,False,,https://www.linkedin.com/company/prontlife/,,,,,,New Lead,ProntLife,"Parque Tecnológico da UFRJ - R. Aloísio Teixeira, 278 - Prédio 3, CETIC - Sala 306 - Cidade Universitária, Rio de Janeiro - RJ, 21941-850, Brazil",55 21 3900-3166,Google Places Advanced,1.0,1.0,0.0,Pending,contato@prontlife.com.br,,,70
Montreal Informática Rio de Janeiro,https://www.montreal.com.br/,5.0,mi.bsb@montreal.com.br,"Carlos Quintella - Associated with Montre-Micro Tecnologia, a subsidiary of Montreal Informática",0,0,"Rio de Janeiro, RJ",RJ,False,False,,https://www.linkedin.com/company/montreal-informatica/,,,,,,New Lead,Montreal Informática Rio de Janeiro,"Av. Barão de Tefé, 7 - 4º e 5º andar - Saúde, Rio de Janeiro - RJ, 20220-460, Brazil",55 21 2291-6116,Google Places Advanced,1.0,1.0,0.0,Pending,gabi@vcrp.com.br,,,70
"Cirúrgica Zanetti's - Materiais Médicos e Hospitalares em Venda Nova, BH",https://www.lojacirurgicazanettis.com.br/,5.0,vendascirurgicazanettis@gmail.com,Rascilan Barbosa - Proprietária,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,"Cirúrgica Zanetti's - Materiais Médicos e Hospitalares em Venda Nova, BH","R. Padre Pedro Pinto, 394 A - Venda Nova, Belo Horizonte - MG, 31610-000, Brazil",55 31 3457-4397,Google Places Advanced,1.0,1.0,0.0,Pending,vendascirurgicazanettis@gmail.com,,,70
MG Implantes,http://www.mgimplantes.com.br,4.0,contato@www.mgimplantes.com.br,"Not explicitly listed - No specific names or titles for CEO, Owner, Director, or Manager were found on the provided website or sources for MG Implantes in Belo Horizonte, MG, Brazil.",0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,MG Implantes,"Av. do Contorno, 2798 - Santa Efigênia, Belo Horizonte - MG, 30110-014, Brazil",55 31 2531-7715,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Oral Sin Implantes BH Santa Efigenia,https://oralsinbhsantaefigenia.com.br/,5.0,atendimento@oralsinbhsantaefigenia.com.br,Luiz Teixeira - CEO; Evandro Veronezi - COO,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Oral Sin Implantes BH Santa Efigenia,"Av. do Contorno, 3772 - Santa Efigênia, Belo Horizonte - MG, 30110-017, Brazil",55 31 99956-0670,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Implante Dentário | Santé Clínica Odontológica | Dentista em Santo Agostinho - BH,https://www.clinicaodontologicasante.com.br/,5.0,contato@clinicaodontologicasante.com.br,Vania Paniago - Diretora,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Implante Dentário | Santé Clínica Odontológica | Dentista em Santo Agostinho - BH,"R. Martim de Carvalho, 723 - Sala 603 - Santo Agostinho, Belo Horizonte - MG, 30190-090, Brazil",55 31 98430-4663,Google Places Advanced,1.0,1.0,0.0,Pending,contato@clinicaodontologicasante.com.br,,,70
ImplanVita,http://lp.implanvita.com.br/?utm_source=gmn,4.0,comercial@inovagso.com,Dentista Avaliadora (Dentista); Dentista Avaliador (Dentista),0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,ImplanVita,"Av. Álvares Cabral, 374 - Salas 601 a 605 - Centro, Belo Horizonte - MG, 30170-000, Brazil",55 31 3274-8807,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@inovagso.com,,,70
BH Implanto,http://www.bhimplanto.com.br/,6.0,contact@www.bhimplanto.com.br,Dra Thaís Schneider Herrerías - Senior Dentist / Specialist (likely key senior professional),0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,BH Implanto,"Av. Brasil, 1438 - Sala 708 - Funcionários, Belo Horizonte - MG, 30140-003, Brazil",55 31 98301-8400,Google Places Advanced,1.0,1.0,0.0,Pending,contato@bhimplanto.com.br,"[{""name"": ""Centro de Especialidades"", ""title"": ""CEO"", ""confidence"": ""high""}]",,80
IMPLANTSBH,http://www.implantsbh.com/,4.0,contato@implantsbh.com.br,Dr. Lucas Peixoto - Director; Dra. Giselle Paolinelli - Director,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,IMPLANTSBH,"Av. Miguel Perrela, 35 - Loja 04/05 - Castelo, Belo Horizonte - MG, 31330-290, Brazil",55 31 3786-2166,Google Places Advanced,1.0,1.0,0.0,Pending,contato@implantsbh.com.br,,,70
Dental Alfa,https://instagram.com/dental.alfa?igshid=YmMyMTA2M2Y=,5.0,contact@instagram.com,"Information not found for Dental Alfa in Belo Horizonte, MG, Brazil",0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Dental Alfa,"Av. Afonso Pena, 748 Ed. Building Valente - salas 605 e 606 - Centro, Belo Horizonte - MG, 30130-904, Brazil",55 31 3582-8230,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Emige Materiais Odontológicos,http://www.emigeodonto.com.br/,4.0,vendas@emigeodonto.com.br,Emige Materiais (responsável),0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Emige Materiais Odontológicos,"R. Erê, 34 - Prado, Belo Horizonte - MG, 30411-052, Brazil",55 31 2522-8176,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@emigeodonto.com.br,,,70
Adca Indústria e Com de Mat Cirúrgico,http://www.adca.ind.br/,7.0,vendas@www.adca.ind.br,Adilson Pereira (fundador),0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Adca Indústria e Com de Mat Cirúrgico,"R. Rad. José Farrapo, 311 - Céu Azul, Belo Horizonte - MG, 31580-290, Brazil",55 31 3496-1855,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@adca.ind.br,"[{""name"": ""Adilson Pereira"", ""title"": ""fundador"", ""confidence"": ""high""}, {""name"": ""Santa Casa"", ""title"": ""fundador"", ""confidence"": ""low""}, {""name"": ""Belo Horizonte"", ""title"": ""fundador"", ""confidence"": ""low""}]",,80
Gerais Hospitalar,http://www.geraishospitalar.com.br/,4.0,geraishospitalar@geraishospitalar.com.br,Bruno Santos - Comprador; Denise Oliveira - Gestor,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Gerais Hospitalar,"Rua Engenheiro Baleeiro, 139 - Jardim Montanhês, Belo Horizonte - MG, 30750-040, Brazil",55 31 99507-7989,Google Places Advanced,1.0,1.0,0.0,Pending,geraishospitalar@geraishospitalar.com.br,,,70
Diagnóstica Rio | Material Médico Hospitalar | Material de Laboratório,https://diagnosticario.com.br/,5.0,info@diagnosticario.com.br,Sergio Theotonio - Senior decision maker (likely CEO or Owner based on management team info),0,0,"Rio de Janeiro, RJ",RJ,False,False,,https://www.linkedin.com/company/diagnostica-rio/,,,,,,New Lead,Diagnóstica Rio | Material Médico Hospitalar | Material de Laboratório,"R. Luís Zancheta, 56 - Sampaio, Rio de Janeiro - RJ, 20970-120, Brazil",55 21 2580-3357,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@diagnosticario.com.br,,,70
Arcomedical - Venda de Material Médico Hospitalar,https://www.lojaarcomedical.com.br/,5.0,loja@arcomedical.com.br,Acurcio Rodrigues de Oliveira - Diretor-Presidente (President Director),0,0,"Rio de Janeiro, RJ",RJ,False,False,,,,,,,,New Lead,Arcomedical - Venda de Material Médico Hospitalar,"Rua Conde de Lages, 44 - Loja F - Centro, Rio de Janeiro - RJ, 20241-080, Brazil",55 21 97095-9556,Google Places Advanced,1.0,1.0,0.0,Pending,loja@arcomedical.com.br,,,70
Iomed Ortopedia Especializada LTDA,http://www.iomed.com.br/,4.0,contact@www.iomed.com.br,Ericson de Morais Fernandes Silva - Administrator; Pedro Lozer Filho - Administrator,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Iomed Ortopedia Especializada LTDA,"Rua Itagyba Santiago, 228 - Vila Alexandria, São Paulo - SP, 04635-050, Brazil",55 11 5035-5353,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Altera Odontologia - Clínica Odontológica em São Paulo,https://alteraodonto.com.br/,5.0,atendimento@alteraodonto.com.br,Luciano Guarnieri - RT (Responsible Technician),0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Altera Odontologia - Clínica Odontológica em São Paulo,"Avenida das Cerejeiras, 571 Jd. Japão - Vila Maria - Zona Norte, São Paulo - SP, 02124-000, Brazil",55 11 96978-0843,Google Places Advanced,1.0,1.0,0.0,Pending,contato@alteraodonto.com.br,,,70
Implacil Osstem - Unidade Tamboré,https://implacil.com.br/,5.0,sac@implacil.com.br,Aluizio Canto - CEO; Kevin Lee - Co-CEO (Osstem),0,0,"São Paulo, SP",SP,False,False,,https://www.linkedin.com/company/implacil-osstem/,,,,,,New Lead,Implacil Osstem - Unidade Tamboré,"Alameda Europa, 1225 - Colinas da Anhanguera, Santana de Parnaíba - SP, 06543-306, Brazil",55 11 3342-5175,Google Places Advanced,1.0,1.0,0.0,Pending,sac@implacil.com.br,,,70
Dental Ortho-Lipe,https://dentalortholipe.com.br/,5.0,vendas@dentalortholipe.com.br,Information not publicly available on the website,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Dental Ortho-Lipe,"Rua Vergueiro, 3280 - Vila Mariana, São Paulo - SP, 04102-001, Brazil",55 11 5539-3023,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@dentalortholipe.com.br,,,70
Curso Implantes - CI Odontologia,https://cursoimplantes.com.br/,5.0,comercial@cursoimplantes.com.br,Dr. Renato Vicente Ferreira - Founder,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Curso Implantes - CI Odontologia,"R. Bela Vista, 590 - Chácara Santo Antônio, São Paulo - SP, 04709-001, Brazil",55 11 99753-3611,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@cursoimplantes.com.br,,,70
DPSOdonto,https://dpsodonto.com.br/,5.0,vendas@dpsodonto.com.br,Dr. Eduardo Sampaio - CEO,0,0,"São Paulo, SP",SP,False,False,,https://www.linkedin.com/company/dpsodonto/,,,,,,New Lead,DPSOdonto,"Alameda Maruás, 235 - Planalto Paulista, São Paulo - SP, 04068-110, Brazil",55 11 5071-8393,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@dpsodonto.com.br,,,70
S.I.N. - Matriz,https://www.sinimplantsystem.com.br/,5.0,sin@sinimplantsystem.com,Pending regulatory approval - CEO (Henry Schein to acquire S.I.N. Implant System),0,0,"São Paulo, SP",SP,False,False,,https://www.linkedin.com/company/sin-implants-system/,,,,,,New Lead,S.I.N. - Matriz,"Av. Ver. Abel Ferreira, 2140 - Jardim Analia Franco, São Paulo - SP, 03340-000, Brazil",55 800 770 8290,Google Places Advanced,1.0,1.0,0.0,Pending,bia@keypress.com.br,,,70
Implart,https://www.implart.com.br/,5.0,atendimento@www.implart.com.br,Dr. Roberto Markarian - Technical Director,0,0,"São Paulo, SP",SP,False,False,,https://www.linkedin.com/company/1146259,,,,,,New Lead,Implart,"R. Cincinato Braga, 37 - cj 112 - Bela Vista, São Paulo - SP, 01333-011, Brazil",55 11 3262-4750,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
SUPERDONT | Empresa Fabricante de Produtos Odontológicos,http://superdont.com.br/,4.0,contato@superdont.com.br,Izio Mazur (Cirurgião),0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,SUPERDONT | Empresa Fabricante de Produtos Odontológicos,"R. Vinte e Quatro de Maio, 325 - Riachuelo, Rio de Janeiro - RJ, 20950-090, Brazil",55 21 2501-8634,Google Places Advanced,1.0,1.0,0.0,Pending,contato@superdont.com.br,,,70
Dental São Paulo Trade Products,http://www.dentalsaopaulo.com.br/,4.0,contato@dentalsaopaulo.com.br,Osamu Hashimoto - President & CEO,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Dental São Paulo Trade Products,"R. Duarte de Azevedo, 284 - sala 64 - Santana, São Paulo - SP, 02036-020, Brazil",55 11 94396-5763,Google Places Advanced,1.0,1.0,0.0,Pending,contato@dentalsaopaulo.com.br,,,70
Dental Stilo,http://www.dentalstilo.com.br/,4.0,vendas@dentalstilo.com.br,Stephen Tulenko - CEO,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Dental Stilo,"R. Melo Peixoto, 567 - Tatuapé, São Paulo - SP, 03070-000, Brazil",55 11 2295-0202,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@dentalstilo.com.br,,,70
Minas Med Indústria e Comércio de Fixadores e Implantes LTDA.,http://www.minasmed.com.br/empresa.php,4.0,sac@minasmed.com.br,Stephen Tulenko - CEO,0,0,"São Paulo, SP",SP,False,False,,https://www.linkedin.com/company/minasmed/,,,,,,New Lead,Minas Med Indústria e Comércio de Fixadores e Implantes LTDA.,"R. Pacaembu, 669 - Jardim Itatinga, Campinas - SP, 13052-440, Brazil",55 19 3225-9320,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@minasmed.com.br,,,70
MB Osteos,http://mbsp.com.br/,4.0,contato@mbsp.com.br,Carlos AM Gonzales - CEO/Founder; Vagner Monferrer - CCO,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,MB Osteos,"R. Arizona, 1426 - Cidade Monções, São Paulo - SP, 04567-003, Brazil",55 11 3386-2525,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Precision Laboratório de Próteses Dentárias,http://www.precisionlaboratorio.com.br/,4.0,sac@www.precisionlaboratorio.com.br,Rogerio Ferreira Kesselring - Sócio-Administrador,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Precision Laboratório de Próteses Dentárias,"Av. Santo Amaro, 1047 - Vila Nova Conceição, São Paulo - SP, 04505-001, Brazil",55 11 3848-9393,Google Places Advanced,1.0,1.0,0.0,Pending,administracao@precisionlaboratorio.com,,,70
Prótese Aguiar,http://www.proteseaguiar.com.br/,4.0,contato@www.proteseaguiar.com.br,Melquisedeque Jefferson De Castro Aguiar - Sócio-Administrador; Ivone Souza De Castro Aguiar - Sócio-Administrador,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Prótese Aguiar,"Av. Barão de Alagoas, 76 - Itaim Paulista, São Paulo - SP, 08022-000, Brazil",55 11 98988-0237,Google Places Advanced,1.0,1.0,0.0,Pending,melquiprotese@gmail.com,,,70
Equipamentos Vrc,http://www.equipamentosvrc.com.br/,4.0,vendas3@equipamentosvrc.com.br,Valter Frigoni - Sócio-Administrador,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Equipamentos Vrc,"Av. Justino de Maio, 1111 - Cidade Industrial Satélite de São Paulo, Guarulhos - SP, 07222-000, Brazil",55 11 2411-2255,Google Places Advanced,1.0,1.0,0.0,Pending,vendas3@equipamentosvrc.com.br,,,70
Protetics Clinicas - Protese de Perna e Braço,https://www.protetics.com.br/,8.0,comercial@protetics.com.br,Vitor Dourado (Fundador),0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Protetics Clinicas - Protese de Perna e Braço,"R. Padre Estevão Pernet, 385 - Vila Gomes Cardim, São Paulo - SP, 03315-000, Brazil",55 11 4327-4638,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@protetics.com.br,"[{""name"": ""Vitor Dourado"", ""title"": ""Fundador"", ""confidence"": ""high""}, {""name"": ""Fundador da Protetics"", ""title"": ""Fundador"", ""confidence"": ""high""}]",,80
Protetics - Próteses e Órteses,http://www.protetics.com.br/,7.0,comercial@protetics.com.br,Vitor Dourado (Fundador),0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Protetics - Próteses e Órteses,"R. Padre Estevão Pernet, 385 - Vila Gomes Cardim, São Paulo - SP, 03315-000, Brazil",55 11 4327-5343,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@protetics.com.br,"[{""name"": ""Vitor Dourado"", ""title"": ""Fundador"", ""confidence"": ""high""}, {""name"": ""Fundador da Protetics"", ""title"": ""Fundador"", ""confidence"": ""high""}]",,80
Starlet Instrumentos de Precisão,http://www.starlet.com.br/,4.0,atendimento@starlet.com.br,Ronaldo Armando Paino - Senior Leader / likely Owner or Director,7,0,"São Paulo, SP",SP,False,False,,https://www.linkedin.com/company/starlet-instrumentos-cirurgicos/,,,,,,New Lead,Starlet Instrumentos de Precisão,"Av. Eng. Caetano Álvares, 6610 - Imirim, São Paulo - SP, 02413-200, Brazil",55 11 2973-5873,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@starlet.com.br,,,70
Cânulas Pro,http://www.canulaspro.com.br/,4.0,contato@canulaspro.com.br,"Not explicitly identified - No specific CEO, Owner, Director, or Manager named on the official Cânulas Pro website or in linked public sources",0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Cânulas Pro,"Av. Vila Ema, 392 - Vila Prudente, São Paulo - SP, 03156-000, Brazil",55 11 2362-4072,Google Places Advanced,1.0,1.0,0.0,Pending,contato@canulaspro.com.br,,,70
UPMED FABRICAÇÃO DE INSTRUMENTAIS CIRÚRGICOS LTDA,http://www.upmed.net.br/,6.0,vendas@upmed.net.br,Ulisses Franklin Martins (Fundador),0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,UPMED FABRICAÇÃO DE INSTRUMENTAIS CIRÚRGICOS LTDA,"Av. Vila Ema, 386 - Vila Prudente, São Paulo - SP, 03156-000, Brazil",55 11 2667-0544,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@upmed.net.br,"[{""name"": ""Ulisses Franklin Martins"", ""title"": ""Fundador"", ""confidence"": ""high""}]",,80
Ascamas Instrumentais Cirúrgicos,https://ascamas.lojavirtualnuvem.com.br/,5.0,contato@ascamas.lojavirtualnuvem.com.br,Marcos Cesar Trevizan - CEO,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Ascamas Instrumentais Cirúrgicos,"R. Maj. Sertório, 349 - 6D - Vila Buarque, São Paulo - SP, 01222-001, Brazil",55 11 4570-1103,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@ascamas.com.br,,,70
"TECNOMEDI Saara Produtos Médicos & Ortopédicos, Saúde & Bem Estar",https://loja.tecnomedi.com.br/pagina/tecnomedi-rio-de-janeiro-saara-no-centro-rj.html,7.0,sac@tecnomedi.com.br,Presidente Vargas (Presidente),0,0,"Rio de Janeiro, RJ",RJ,False,False,,,,,,,,New Lead,"TECNOMEDI Saara Produtos Médicos & Ortopédicos, Saúde & Bem Estar","R. Sr. dos Passos, 238 - Centro, Rio de Janeiro - RJ, 20061-015, Brazil",55 21 2083-2381,Google Places Advanced,1.0,1.0,0.0,Pending,sac@tecnomedi.com.br,"[{""name"": ""Uruguaiana e Presidente Vargas"", ""title"": ""Presidente"", ""confidence"": ""high""}]",,80
Dentelli Itajaí,https://dentelli.com.br/,5.0,contato@dentelli.com.br,Contato Dentista (Dentista),0,0,,,False,False,,,,,,,,New Lead,Dentelli Itajaí,"R. Dr. Nereu Ramos, 67 - Centro, Itajaí - SC, 88301-215, Brazil",55 47 2125-1327,Google Places API,1.0,1.0,0.0,Pending,,,,70
